LaptopID,Company,Product,TypeName,Inches,ScreenResolution,RAM,OS,Weight,Price in Rs,SSD_GB,HDD_GB,Flash_GB,Has_SSD,Has_HDD,Has_Flash,Storage_Performance_Score,Storage_Class,GPU_Brand_intel,GPU_Brand_nvidia,GPU_Brand_other,Dedicated_GPU,GPU_Performance_Tier,GPU_Usage_Class,GPU_Strength_Score,CPU_Brand_intel,CPU_Brand_other,CPU_Performance_Tier,CPU_Usage_Class,CPU_Strength_Score,Overall_Performance_Score,Price_Raw
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,1366x768,-0.07519506268436271,Windows,-0.809858917215221,0.12352651130752407,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,130680.0
1030,HP,ProBook 450,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.0019035958992621705,-0.5061920122556014,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,54.800000000000004,83158.92
1031,Lenovo,ThinkPad P70,Notebook,17.3,IPS Panel 4K Ultra HD 3840x2160,1.4987674542268743,Windows 7,0.5430786046422508,2.6394810678493634,512,0,0,1,0,0,1.0526669535634556,3,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,109.2,320544.0
1032,Toshiba,Tecra Z40-C-12Z,Notebook,14.0,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,-0.8549568346104701,0.524247373555371,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,160920.0
1033,HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,-0.07519506268436271,Windows,-0.915087391137469,1.581864220702367,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,240732.0
1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,-0.8621763211399812,Windows,0.06203415242626097,-0.4689822179040156,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,65.03999999999999,85966.92
1035,Toshiba,Portégé Z30-C-16K,Ultrabook,13.3,Full HD 1920x1080,-0.07519506268436271,Windows,-1.2608380911677117,0.6673619672153164,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,171720.0
1036,HP,Spectre 13-V100nv,Notebook,13.3,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,-1.3961318433534586,0.036226609174957417,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,124092.0
1037,HP,ProBook 440,Notebook,14.0,Full HD 1920x1080,-0.07519506268436271,Windows,-0.5994019693707255,0.08836325564527553,256,0,0,1,0,0,-0.30959255282331777,2,False,True,False,1,2,2,2.498712169424574,True,False,4,3,0.9534251780106736,59.2,128026.44
1038,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.07706679155801034,-0.11055171808268247,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,113015.52
1039,HP,Elitebook 820,Ultrabook,12.5,1366x768,-0.8621763211399812,Windows,-1.1706422563772134,0.6229964431807333,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,168372.0
1040,HP,ProBook 650,Notebook,14.0,1366x768,-0.8621763211399812,Windows,0.40778485245650375,0.09347244663893554,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,128412.0
1041,HP,ProBook 640,Notebook,14.0,1366x768,-0.8621763211399812,Windows,-0.13339015628648515,-0.09114537918239393,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,114480.0
1042,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,-0.07519506268436271,Windows,-1.1255443389819644,0.7160209290596977,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,175392.0
1043,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,-0.07519506268436271,Windows,0.8888293046724935,-0.06252246045040487,256,0,0,1,0,0,-0.30959255282331777,2,False,True,False,1,2,2,2.498712169424574,True,False,3,2,0.03045860524105415,58.0,116640.0
1044,HP,ProBook 440,Notebook,14.0,1366x768,-0.8621763211399812,Windows,-0.5994019693707255,-0.21565507566654638,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,105084.0
1045,Acer,Aspire 3,Notebook,15.6,1366x768,-0.46868569191217196,Windows,0.09209943068976037,-1.022821383908638,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,False,False,1,1,-1.815474540298185,64.64,44172.0
1046,MSI,GL72M 7RDX,Gaming,17.3,Full HD 1920x1080,-0.07519506268436271,Windows,0.9940577785947418,0.09747965526141394,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,128714.4
1047,HP,Probook 640,Notebook,14.0,Full HD 1920x1080,-0.07519506268436271,Windows 7,-0.13339015628648515,0.10205932225853227,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,129060.0
1048,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,-0.29874918673573153,0.15070397264354785,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,132730.92
1049,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,-0.07519506268436271,Windows,-1.1706422563772134,0.32245579649484807,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,145692.0
1050,HP,ProBook 450,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.0019035958992621705,-0.5462497870210201,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,80136.0
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14.0,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,-0.8549568346104701,0.8605666686562425,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,186300.0
1052,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows 7,0.07706679155801034,-0.08692349866942548,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,114798.6
1053,HP,ProBook 440,Notebook,14.0,Full HD 1920x1080,-0.07519506268436271,Windows,-0.5994019693707255,-0.16197279158470085,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,109135.08
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,-0.8621763211399812,Windows,-0.3588797432627303,-0.3959794636780775,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,91476.0
1055,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,1366x768,-1.2556669503677904,Windows,-0.8850221128739695,-1.3064745085426497,0,0,32,0,0,1,-1.5356261085714138,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,7.520000000000001,22766.4
1056,Toshiba,Tecra A50-C-218,Notebook,15.6,IPS Panel Full HD 1920x1080,1.4987674542268743,Windows,0.5430786046422508,0.43122288767640654,256,0,0,1,0,0,-0.30959255282331777,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,58.0,153900.0
1057,Lenovo,Thinkpad L560,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.39275221332475374,-0.1060292969230282,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,113356.8
1058,HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,-0.8621763211399812,Windows,-0.7497283606882222,-0.17701413537836114,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,108000.0
1059,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,-0.29874918673573153,1.4020264223092798,256,500,0,1,1,0,0.48860637670018225,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,86.0,227160.72
1060,HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,-0.07519506268436271,Windows 7,-0.915087391137469,0.4941933088867825,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,158652.0
1061,MSI,GT72S Dominator,Gaming,17.3,IPS Panel Full HD 1920x1080,1.4987674542268743,Windows,2.6175828048237073,0.6038763334677645,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,119.44000000000001,166929.12
1062,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,1.4987674542268743,Windows,3.8502592136271816,1.6691498113755678,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,247318.92
1063,Asus,Chromebook C202SA,Netbook,11.6,1366x768,-0.8621763211399812,Chrome OS,-1.2608380911677117,-1.196133156830832,0,0,16,0,0,1,-1.6037390838907524,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,4.960000000000001,31093.2
1064,Lenovo,ThinkPad X1,Notebook,14.0,IPS Panel 2560x1440,1.4987674542268743,Windows 7,-1.4111644824852083,2.1414422819127537,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,282960.0
1065,HP,Noteb Pav,Notebook,15.6,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,-0.19352071281348393,-0.20706820004694965,0,1024,0,0,1,0,-0.03714065154596318,1,False,True,False,1,2,2,2.498712169424574,True,False,4,3,0.9534251780106736,69.44,105732.0
1066,Dell,Inspiron 5578,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,-0.07519506268436271,Windows,0.39275221332475374,-0.04248641733801252,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,118152.0
1067,HP,ProBook 450,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.0019035958992621705,-0.20706820004694965,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,105732.0
1068,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,1.4987674542268743,Windows,-1.2608380911677117,1.6176428691173534,1024,0,0,1,0,0,3.777185966337002,3,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,210.8,243432.0
1069,HP,ProBook 650,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.40778485245650375,-0.59898751478471,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,33.6,76156.2
1070,HP,250 G5,Notebook,15.6,1366x768,-0.8621763211399812,No OS,-0.11835751715473544,-0.8940182496146872,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,53892.0
1071,Acer,Aspire ES1-523,Notebook,15.6,1366x768,-0.07519506268436271,Windows,0.5430786046422508,-0.9655755464446599,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,False,False,1,1,-1.815474540298185,64.64,48492.0
1072,Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,0.7117861957712558,Windows,-0.659532525897724,0.25089849966487543,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,140292.0
1073,MSI,GT62VR 6RD,Gaming,15.6,Full HD 1920x1080,1.4987674542268743,Windows,1.3548411177567339,0.9950943866965911,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,119.44000000000001,196452.0
1074,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.0019035958992621705,-0.0768339198163994,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,115560.0
1075,Asus,Rog G752VL-GC088D,Gaming,17.3,IPS Panel Full HD 1920x1080,1.4987674542268743,No OS,2.9483008657222007,-0.17987642725156003,0,1024,0,0,1,0,-0.03714065154596318,1,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,68.24,107784.0
1076,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,-0.8621763211399812,Windows,0.31758901766600556,-0.8081494934187201,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,66.24,60372.0
1077,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,1.4987674542268743,Windows,0.42281749158825316,-0.19133990620372168,0,2048,0,0,1,0,1.597570756118165,1,False,False,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,129.68,106918.92
1079,MSI,GS63VR 6RF,Gaming,15.6,Full HD 1920x1080,1.4987674542268743,Windows,-0.3588797432627303,1.152520439722531,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,119.44000000000001,208332.0
1080,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,-0.07519506268436271,Windows,-1.1255443389819644,0.4784507035841885,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,157464.0
1081,Asus,ROG G701VO,Gaming,17.3,IPS Panel Full HD 1920x1080,10.942542555694295,Windows,2.316930022188714,4.080645026005013,1024,0,0,1,0,0,3.777185966337002,3,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,211.60000000000002,429300.0
1082,Dell,Inspiron 5368,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,-0.07519506268436271,Windows,-0.6294672476342246,-0.4660913031120847,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,86185.08
1083,Dell,Alienware 15,Gaming,15.6,4K Ultra HD 3840x2160,1.4987674542268743,Windows,1.7607223743139755,0.29383287776285905,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,119.44000000000001,143532.0
1084,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,-0.07519506268436271,Mac OS X,-1.681751986856703,0.25232964560147486,0,0,256,0,0,1,-0.5820444541006724,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,43.36000000000001,140400.0
1085,Dell,Latitude 3570,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.03196887416276157,-0.91837635345561,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,33.6,52053.84
1086,HP,ProBook 650,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.40778485245650375,0.10778390600493008,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,129492.0
1087,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,-0.07519506268436271,Windows 7,-1.1706422563772134,0.10778390600493008,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,129492.0
1088,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,-0.07519506268436271,Windows,-0.8248915563469708,-0.048211001084410336,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,117720.0
1089,Lenovo,ThinkPad Yoga,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,-0.07519506268436271,Windows,-1.1105116998502147,0.844094178925983,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,185056.92
1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,1600x900,-0.07519506268436271,Windows,1.4450369525472322,-0.6650348997587747,0,0,0,0,0,0,-1.6718520592100912,1,False,False,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,5.6,71172.0
1091,Lenovo,Ideapad 700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,-0.8621763211399812,Windows,0.39275221332475374,-0.20993049192014857,0,1024,0,0,1,0,-0.03714065154596318,1,False,True,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,67.03999999999999,105516.0
1092,MSI,GT72VR Dominator,Gaming,17.3,Full HD 1920x1080,1.4987674542268743,Windows,2.6175828048237073,1.9682736235842195,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,119.44000000000001,269892.0
1093,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.09209943068976037,-0.8353412662141096,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,58320.0
1094,HP,Probook 650,Notebook,15.6,Full HD 1920x1080,-0.8621763211399812,Windows 7,0.40778485245650375,-0.2628828915743283,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,101520.0
1095,Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,-0.07519506268436271,Windows,-1.576523512934455,0.39401309332482076,512,0,0,1,0,0,1.0526669535634556,3,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,104.80000000000001,151092.0
1096,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,4.646692488049348,Windows,3.8502592136271816,3.0287527626044146,512,0,0,1,0,0,1.0526669535634556,3,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,109.2,349920.0
1097,Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,-0.8621763211399812,Windows,-2.0275026868869457,-0.6832533875316857,0,0,64,0,0,1,-1.3994001579327366,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,12.640000000000002,69797.16
1098,HP,Spectre x360,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,1.4987674542268743,Windows,-1.1105116998502147,1.3242579521144655,512,0,0,1,0,0,1.0526669535634556,3,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,108.4,221292.0
1099,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.21236054374375798,-0.5348006195282244,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,81000.0
1100,HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,-0.8621763211399812,Windows 7,-0.7497283606882222,-0.1326629228031441,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,111346.92
1101,HP,ZBook 15u,Workstation,15.6,Full HD 1920x1080,-0.07519506268436271,Windows 7,-0.20855335194523364,0.5314031032383683,256,0,0,1,0,0,-0.30959255282331777,2,False,False,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,58.0,161460.0
1102,Lenovo,ThinkPad T460,Notebook,14.0,Full HD 1920x1080,-0.07519506268436271,Windows 7,-0.5092061345802273,0.10778390600493008,180,0,0,1,0,0,-0.7140133437818912,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,40.8,129492.0
1103,HP,Chromebook 13,Notebook,13.3,Quad HD+ 3200x1800,-0.8621763211399812,Chrome OS,-1.1255443389819644,-0.7280053209691507,0,0,32,0,0,1,-1.5356261085714138,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,7.520000000000001,66420.0
1104,Acer,Aspire ES1-523,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.5430786046422508,-1.0543065945138261,0,500,0,0,1,0,-0.8736531296865911,1,False,False,False,1,1,1,0.5432635467457632,False,False,1,1,-1.815474540298185,33.2,41796.0
1105,Dell,Inspiron 3552,Notebook,15.6,1366x768,-0.8621763211399812,Linux,0.24242582200725737,-1.0450184573852956,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,32.4,42496.92
1106,HP,250 G6,Notebook,15.6,1366x768,-0.8621763211399812,No OS,-0.2686839084722321,-1.1129978893737698,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,65.03999999999999,37366.92
1107,Asus,Rog GL702VM-GC354T,Gaming,17.3,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,0.9940577785947418,0.6802422806447114,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,119.44000000000001,172692.0
1108,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,-0.8621763211399812,Windows,-0.960185308532718,-0.4369817947616518,256,0,0,1,0,0,-0.30959255282331777,2,False,False,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,56.800000000000004,88381.8
1109,HP,Elitebook 820,Netbook,12.5,1366x768,-0.8621763211399812,Windows 7,0.5430786046422508,0.6802422806447114,128,0,0,1,0,0,-0.9907223060167045,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,30.400000000000002,172692.0
1110,Acer,Aspire F5-573G,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.5430786046422508,-0.46467446863485123,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,118.24000000000001,86292.0
1111,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.48294804811525194,-0.6939440476780838,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,67.03999999999999,68990.4
1112,MSI,GS70 Stealth,Gaming,17.3,Full HD 1920x1080,-0.07519506268436271,Windows,0.8437313872772447,0.6802422806447114,256,0,0,1,0,0,-0.30959255282331777,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,58.0,172692.0
1113,HP,250 G5,Notebook,15.6,1366x768,-0.8621763211399812,Windows,-0.11835751715473544,-0.8925871036780878,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,63.839999999999996,54000.0
1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,IPS Panel Full HD 1920x1080,1.4987674542268743,Windows,3.399280039674691,1.6820444362643288,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,248292.0
1115,Dell,Latitude E5270,Ultrabook,12.5,1366x768,-0.8621763211399812,Windows 7,-0.809858917215221,0.016405237953054947,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,33.6,122596.2
1116,Dell,Latitude E5270,Ultrabook,12.5,1366x768,-0.8621763211399812,Windows 7,-0.809858917215221,0.06194430165564952,128,0,0,1,0,0,-0.9907223060167045,2,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,29.200000000000003,126032.76
1117,Acer,Chromebook 15,Notebook,15.6,1366x768,-0.8621763211399812,Chrome OS,0.24242582200725737,-1.3090505712285287,16,0,0,1,0,0,-1.5867108400609178,2,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,5.6000000000000005,22572.0
1118,HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows 7,1.4450369525472322,2.540731998224001,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,68.24,313092.0
1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Full HD 1920x1080,1.4987674542268743,Windows,0.5430786046422508,0.10778390600493008,512,0,0,1,0,0,1.0526669535634556,3,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,109.2,129492.0
1120,Dell,Latitude E5270,Ultrabook,12.5,1366x768,-0.07519506268436271,Windows 7,-0.809858917215221,0.41419225103087287,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,152614.8
1121,MSI,GE72 Apache,Gaming,17.3,Full HD 1920x1080,-0.07519506268436271,Windows,1.2947105612297352,0.5545733559519133,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,163208.52
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,-0.8621763211399812,Windows,0.09209943068976037,-0.36735654494608844,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,93636.0
1123,HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,-0.8621763211399812,Windows,0.09209943068976037,-1.0385639892112322,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,False,False,1,1,-1.815474540298185,64.64,42984.0
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,IPS Panel Full HD 1920x1080,1.4987674542268743,Windows,0.8286987481454947,0.30814433712885353,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,144612.0
